real.type	inferred	val	sim	noff	alf	prior	est	real	ratio	id	noff2	type
Known full-siblings	Inferred unrelated	0	81	125	uniform	no prior	116	154	0.753246753246753	off_125@no prior@uniform@81	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.227272727272727	81	125	uniform	no prior	116	154	0.753246753246753	off_125@no prior@uniform@81	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.989262799528611	81	125	uniform	no prior	116	154	0.753246753246753	off_125@no prior@uniform@81	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.942857142857143	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.0175438596491228	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0571428571428571	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.657894736842105	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00789369819760558	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.324561403508772	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.992106301802394	103	125	uniform	no prior	117	136	0.860294117647059	off_125@no prior@uniform@103	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.9375	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.03	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0625	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.82	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0120766605408244	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.15	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.987923339459176	27	125	uniform	no prior	112	160	0.7	off_125@no prior@uniform@27	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.821428571428571	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.178571428571429	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.844036697247706	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0101142782083279	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.155963302752294	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.989885721791672	43	125	uniform	no prior	111	145	0.76551724137931	off_125@no prior@uniform@43	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.764705882352941	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.235294117647059	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.5	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0154107352749118	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.5	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.984589264725088	112	125	uniform	no prior	117	167	0.70059880239521	off_125@no prior@uniform@112	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.891304347826087	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.00917431192660551	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.108695652173913	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.807339449541284	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.013429888084266	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.18348623853211	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.986570111915734	56	125	uniform	no prior	104	139	0.748201438848921	off_125@no prior@uniform@56	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.872340425531915	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.127659574468085	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.897959183673469	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00741132874536792	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.102040816326531	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.992588671254632	1	125	uniform	no prior	107	131	0.816793893129771	off_125@no prior@uniform@1	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.969072164948454	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.00427350427350427	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0309278350515464	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.905982905982906	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00134789055128724	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.0897435897435897	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.998652109448713	9	125	uniform	no prior	79	80	0.9875	off_125@no prior@uniform@9	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	1	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.667123914037494	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.332876085962506	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	1	29	125	uniform	no prior	13	12	1.08333333333333	off_125@no prior@uniform@29	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.944444444444444	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0555555555555556	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.68	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0117539506334073	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.32	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.988246049366593	64	125	uniform	no prior	121	167	0.724550898203593	off_125@no prior@uniform@64	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	1	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.761904761904762	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.010919615840021	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.238095238095238	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.989080384159979	115	125	uniform	no prior	112	143	0.783216783216783	off_125@no prior@uniform@115	Offspring sampled = 125	uniform no prior
